2024-10-26 23:04:47.316493,(12)CH4 - HITRAN,300,1.0,0.01,10,1331.0,1334.0,0.005,1000,1e-21,False,False
2024-10-26 23:05:29.566189,H2(16)O - HITRAN,300,1.0,0.01,10,3742,3747,0.005,1000,1e-21,False,False
2024-10-26 23:06:25.090197,(12)CH4 - HITRAN,300,1.0,0.01,10,1331.0,1334.0,0.005,1000,1e-21,False,False
2024-10-26 23:06:36.121949,(12)CO2 - HITRAN,300,1.0,0.01,10,2300,2305,0.005,1000,1e-21,False,False
2024-10-26 23:07:04.372602,(12)CO2 - HITRAN,400,1.0,0.01,10,2300.0,2305.0,0.005,1000,1e-21,False,False
2024-10-26 23:07:33.323426,(12)CO2 - HITRAN,400,1.0,0.01,10,2300.0,2310.0,0.005,1000,1e-21,False,False
2024-10-26 23:07:44.545685,(12)CO2 - HITRAN,400,1.0,0.01,10,2300.0,2310.0,0.005,1000,1e-21,False,False
