508.693716,1.229e-28,0.0614,0.06,4048.654,0.65,-3.3e-05,6,5,5,5,4,4
509.487103,1.825e-28,0.0615,0.06,3967.192,0.65,-3.5e-05,6,5,5,5,4,4
510.281002,2.697e-28,0.0616,0.061,3886.548,0.65,-3.8e-05,6,5,5,5,4,4
511.075414,3.968e-28,0.0616,0.061,3806.722,0.66,-4.2e-05,6,5,5,5,4,4
511.87034,5.82e-28,0.0617,0.061,3727.714,0.66,-4.5e-05,6,5,5,5,4,4
512.665778,8.496e-28,0.0618,0.061,3649.526,0.66,-4.8e-05,6,5,5,5,4,4
513.46173,1.235e-27,0.0619,0.062,3572.157,0.66,-5.1e-05,6,5,5,5,4,4
514.258195,1.788e-27,0.062,0.062,3495.608,0.66,-5.5e-05,6,5,5,5,4,4
515.055172,2.578e-27,0.0621,0.062,3419.88,0.67,-5.8e-05,6,5,5,5,4,4
515.852663,3.703e-27,0.0622,0.063,3344.972,0.67,-6.2e-05,6,5,5,5,4,4
516.650666,5.294e-27,0.0623,0.063,3270.885,0.67,-6.5e-05,6,5,5,5,4,4
517.449182,7.54e-27,0.0624,0.063,3197.619,0.67,-6.9e-05,6,5,5,5,4,4
518.24821,1.069e-26,0.0625,0.063,3125.176,0.67,-7.3e-05,6,5,5,5,4,4
519.047751,1.51e-26,0.0626,0.064,3053.554,0.68,-7.7e-05,6,5,5,5,4,4
519.847803,2.124e-26,0.0627,0.064,2982.755,0.68,-8e-05,6,5,5,5,4,4
520.648368,2.974e-26,0.0628,0.064,2912.78,0.68,-8.5e-05,6,5,5,5,4,4
521.449443,4.147e-26,0.0629,0.065,2843.627,0.68,-8.9e-05,6,5,5,5,4,4
522.25103,5.76e-26,0.063,0.065,2775.298,0.68,-9.3e-05,6,5,5,5,4,4
523.053128,7.969e-26,0.0631,0.065,2707.793,0.69,-9.7e-05,6,5,5,5,4,4
523.855735,1.097e-25,0.0632,0.066,2641.112,0.69,-0.000102,6,5,5,5,4,4
524.658853,1.505e-25,0.0633,0.066,2575.256,0.69,-0.000106,6,5,5,5,4,4
525.46248,2.055e-25,0.0634,0.066,2510.225,0.69,-0.000111,6,5,5,5,4,4
526.266616,2.796e-25,0.0635,0.067,2446.019,0.69,-0.000115,6,5,5,5,4,4
526.35612,2.431e-25,0.0646,0.07,2438.8842,0.71,-0.000168,4,6,5,5,4,4
526.63257,2.04e-25,0.0668,0.076,2291.0188,0.75,-0.000272,4,6,5,5,4,4
527.07126,3.787e-25,0.0636,0.067,2382.638,0.69,-0.00012,6,5,5,5,4,4
527.14585,3.153e-25,0.0648,0.071,2383.7579,0.72,-0.000174,4,6,5,5,4,4
527.56051,2.484e-25,0.067,0.077,2248.2358,0.75,-0.00028,4,6,5,5,4,4
527.876412,5.104e-25,0.0637,0.067,2320.084,0.7,-0.000125,6,5,5,5,4,4
527.93535,4.072e-25,0.0649,0.071,2329.4608,0.72,-0.000181,4,6,5,5,4,4
528.48563,3.012e-25,0.0672,0.077,2206.2888,0.75,-0.000288,4,6,5,5,4,4
528.682071,6.855e-25,0.0638,0.068,2258.356,0.7,-0.00013,6,5,5,5,4,4
528.72463,5.242e-25,0.065,0.071,2275.9931,0.72,-0.000187,4,6,5,5,4,4
529.40798,3.637e-25,0.0673,0.078,2165.178,0.76,-0.000296,4,6,5,5,4,4
529.488236,9.168e-25,0.0639,0.068,2197.455,0.7,-0.000135,6,5,5,5,4,4
529.5137,6.733e-25,0.0652,0.072,2223.3552,0.72,-0.000193,4,6,5,5,4,4
530.294907,1.221e-24,0.064,0.068,2137.38,0.7,-0.000141,6,5,5,5,4,4
530.30258,8.588e-25,0.0653,0.072,2171.5472,0.72,-0.0002,4,6,5,5,4,4
530.32758,4.355e-25,0.0675,0.078,2124.9036,0.76,-0.000304,4,6,5,5,4,4
530.75368,2.064e-25,0.0668,0.076,2290.6422,0.75,-0.000272,4,6,5,5,4,4
531.0913,1.089e-24,0.0654,0.072,2120.5695,0.73,-0.000206,4,6,5,5,4,4
531.102083,1.619e-24,0.0642,0.069,2078.133,0.7,-0.000146,6,5,5,5,4,4
531.24449,5.242e-25,0.0677,0.079,2085.4657,0.76,-0.000313,4,6,5,5,4,4
531.51173,2.512e-25,0.067,0.077,2247.8856,0.75,-0.00028,4,6,5,5,4,4
531.64262,2.02e-25,0.0657,0.073,2602.3021,0.73,-0.00022,4,6,5,5,4,4
531.87986,1.379e-24,0.0656,0.073,2070.4223,0.73,-0.000213,4,6,5,5,4,4
531.909764,2.137e-24,0.0643,0.069,2019.713,0.71,-0.000151,6,5,5,5,4,4
532.15876,6.209e-25,0.0679,0.079,2046.8645,0.77,-0.000322,4,6,5,5,4,4
532.27078,3.044e-25,0.0672,0.077,2205.9638,0.75,-0.000288,4,6,5,5,4,4
532.31419,2.206e-25,0.0694,0.083,2389.9872,0.8,-0.000385,4,6,5,5,4,4
532.4903,2.532e-25,0.0659,0.074,2553.7742,0.73,-0.000227,4,6,5,5,4,4
532.6644,2.21e-25,0.0694,0.083,2389.9824,0.8,-0.000385,4,6,5,5,4,4
532.6683,1.734e-24,0.0657,0.073,2021.1059,0.73,-0.00022,4,6,5,5,4,4
532.717948,2.809e-24,0.0644,0.069,1962.121,0.71,-0.000157,6,5,5,5,4,4
533.03089,3.673e-25,0.0673,0.078,2164.8769,0.76,-0.000296,4,6,5,5,4,4
533.07043,7.379e-25,0.0681,0.08,2009.1002,0.77,-0.00033,4,6,5,5,4,4
533.15613,2.536e-25,0.0696,0.084,2358.0517,0.8,-0.000394,4,6,5,5,4,4
533.33847,3.157e-25,0.066,0.074,2506.0771,0.74,-0.000234,4,6,5,5,4,4
533.45664,2.173e-24,0.0659,0.074,1972.6205,0.73,-0.000227,4,6,5,5,4,4
533.47186,2.536e-25,0.0696,0.084,2358.0477,0.8,-0.000394,4,6,5,5,4,4
533.526634,3.676e-24,0.0645,0.07,1905.357,0.71,-0.000163,6,5,5,5,4,4
533.79209,4.395e-25,0.0675,0.078,2124.6251,0.76,-0.000304,4,6,5,5,4,4
533.97956,8.709e-25,0.0683,0.08,1972.1729,0.77,-0.000339,4,6,5,5,4,4
533.99749,2.899e-25,0.0699,0.084,2326.9549,0.81,-0.000404,4,6,5,5,4,4
534.18711,3.923e-25,0.0662,0.075,2459.2112,0.74,-0.000241,4,6,5,5,4,4
534.2449,2.714e-24,0.066,0.074,1924.9663,0.74,-0.000234,4,6,5,5,4,4
534.28125,2.903e-25,0.0699,0.084,2326.9515,0.81,-0.000404,4,6,5,5,4,4
534.335822,4.792e-24,0.0646,0.07,1849.422,0.71,-0.000168,6,5,5,5,4,4
534.37751,2.585e-25,0.0646,0.07,2442.3669,0.71,-0.000168,4,6,5,5,4,4
534.55443,5.282e-25,0.0677,0.079,2085.2086,0.76,-0.000313,4,6,5,5,4,4
534.83835,3.302e-25,0.0701,0.085,2296.6969,0.81,-0.000413,4,6,5,5,4,4
534.88618,1.024e-24,0.0685,0.081,1936.0829,0.78,-0.000348,4,6,5,5,4,4
535.03311,3.375e-24,0.0662,0.075,1878.1437,0.74,-0.000241,4,6,5,5,4,4
535.03623,4.838e-25,0.0663,0.075,2413.1768,0.74,-0.000249,4,6,5,5,4,4
535.09252,3.306e-25,0.0701,0.085,2296.694,0.81,-0.000413,4,6,5,5,4,4
535.145511,6.223e-24,0.0648,0.071,1794.315,0.72,-0.000174,6,5,5,5,4,4
535.19025,3.355e-25,0.0648,0.071,2387.1372,0.72,-0.000174,4,6,5,5,4,4
535.31793,6.29e-25,0.0679,0.079,2046.6277,0.77,-0.000322,4,6,5,5,4,4
535.67875,3.746e-25,0.0704,0.085,2267.2778,0.81,-0.000422,4,6,5,5,4,4
535.79035,1.198e-24,0.0687,0.081,1900.8302,0.78,-0.000357,4,6,5,5,4,4
