500.018237,1.356e-30,0.083,0.371,4195.8181,0.69,0.00081,5,3,4,2,3,3
500.03511,2.363e-24,0.0474,0.268,2248.0645,0.49,0.0134,5,6,4,4,2,6
500.436538,1.309e-30,0.0858,0.352,4052.837,0.72,-0.01107,5,3,4,2,3,3
500.621743,3.416e-23,0.0526,0.284,1774.7511,0.53,0.01122,5,6,4,4,2,6
500.659494,2.394e-30,0.0397,0.208,4006.0743,0.45,-0.0155,5,7,4,2,3,3
500.878749,1.08e-24,0.0441,0.278,2426.1965,0.44,0.01055,5,6,4,4,2,6
501.572614,2.234e-22,0.0196,0.156,2471.2553,0.15,-0.00133,5,6,4,4,2,6
501.572809,6.703e-22,0.0196,0.156,2471.2551,0.15,-0.00133,5,6,4,4,2,6
502.065827,2.402e-30,0.0664,0.391,4257.7867,0.64,-0.02341,4,3,4,2,3,3
502.141119,3.2e-30,0.0357,0.172,4331.0672,0.44,0.01074,4,3,4,2,3,3
502.144742,6.544e-30,0.0646,0.315,1340.8849,0.6,0,5,4,2,2,3,0
502.152568,5.626e-24,0.0848,0.374,542.9058,0.72,0.00424,7,6,4,4,2,6
502.193441,2.368e-25,0.0521,0.292,3940.5195,0.48,0.00986,5,6,4,2,2,3
502.256403,1.754e-20,0.0601,0.324,1079.0796,0.55,0.01188,6,6,7,4,2,6
502.399103,1.069e-26,0.0781,0.323,3879.3363,0.68,0.01001,5,6,4,2,2,3
502.527137,2.923e-29,0.0763,0.315,4493.8045,0.68,0.00131,4,3,4,2,3,3
502.532937,7.746e-27,0.0723,0.281,3535.8705,0.67,-0.00396,5,3,4,2,2,3
502.55104,4.568e-30,0.06,0.315,4971.2606,0.58,-0.01311,4,3,4,2,3,3
502.662249,1.18e-28,0.0503,0.281,5293.7908,0.46,0.00471,4,3,4,2,3,3
502.933003,1.378e-25,0.0152,0.123,3994.2602,0.1,-0.00065,4,6,4,2,2,3
502.933005,4.133e-25,0.0152,0.123,3994.2602,0.1,-0.00065,4,6,4,2,2,3
503.041219,5.887e-28,0.043,0.298,5238.3856,0.42,-0.0023,4,3,4,2,2,3
503.108777,7.622e-30,0.0134,0.161,4738.6337,0.05,-0.00463,4,7,4,2,3,3
503.121513,2.553e-30,0.0134,0.161,4738.6217,0.05,-0.00463,3,7,4,2,3,3
503.185032,2.224e-29,0.0445,0.172,5199.5965,0.43,0.01136,4,3,4,2,3,3
503.212976,1.222e-30,0.0304,0.131,6707.3382,0.29,0,3,4,4,2,3,3
503.61176,2.95e-30,0.0675,0.391,4256.2413,0.65,-0.02307,5,3,4,2,3,3
503.967537,5.572e-24,0.0647,0.334,2337.4633,0.57,0.00623,5,6,4,2,2,3
503.971142,1.784e-28,0.0437,0.298,5237.4201,0.42,-0.00307,4,3,4,2,3,3
504.031106,5.706e-30,0.0833,0.333,4488.0905,0.71,-0.00015,5,3,4,2,3,3
504.289243,1.091e-26,0.0707,0.353,3895.2529,0.61,-0.00238,5,6,4,2,2,3
504.383016,6.8e-22,0.0714,0.411,2124.9514,0.67,0.01184,5,6,4,4,2,6
504.735417,2.706e-30,0.0574,0.25,4052.8109,0.6,0.01112,4,3,4,2,3,3
504.790138,1.643e-28,0.0887,0.412,383.8425,0.71,0,7,4,2,2,3,0
504.94489,1.476e-30,0.0397,0.25,6444.635,0.36,0.00186,4,3,4,2,3,3
505.125466,1.037e-29,0.0296,0.281,6129.9837,0.29,-0.00143,4,3,4,2,3,3
505.127704,3.455e-30,0.0296,0.281,6129.9808,0.29,-0.00142,3,3,4,2,3,3
505.245078,1.779e-29,0.067,0.281,5320.889,0.6,0.00452,4,3,4,2,3,3
505.695587,1.908e-30,0.0342,0.265,6221.6231,0.32,-0.0027,4,3,4,2,3,3
505.926814,5.727e-30,0.0339,0.265,6221.4313,0.32,-0.00232,4,3,4,2,3,3
505.939797,6.486e-29,0.0637,0.265,3144.5692,0.63,0.00742,5,3,4,2,3,3
