1,8,8
2,8.00001,8.00001
3,8.00108,8.00109
4,8.01314,8.01329
5,8.05903,8.05956
6,8.16067,8.16188
7,8.32859,8.33072
8,8.56218,8.56537
9,8.85425,8.85856
10,9.1951,9.20055
11,9.57505,9.58161
12,9.98557,9.99322
13,10.41973,10.42842
14,10.87206,10.88175
15,11.33841,11.34906
16,11.8156,11.8272
17,12.3013,12.31381
18,12.79371,12.80713
19,13.29151,13.30581
20,13.79368,13.80884
21,14.29943,14.31546
22,14.80816,14.82505
23,15.3194,15.33713
24,15.83277,15.85134
25,16.34796,16.36736
26,16.86472,16.88496
27,17.38285,17.40392
28,17.90218,17.92408
29,18.42257,18.44529
30,18.9439,18.96745
31,19.46607,19.49043
32,19.98898,20.01417
33,20.51257,20.53857
34,21.03676,21.06358
35,21.56151,21.58914
36,22.08675,22.11521
37,22.61245,22.64172
38,23.13857,23.16866
39,23.66508,23.69597
40,24.19193,24.22364
41,24.71911,24.75163
42,25.24659,25.27992
43,25.77435,25.80849
44,26.30237,26.33732
45,26.83062,26.86638
46,27.3591,27.39567
47,27.88779,27.92517
48,28.41668,28.45487
49,28.94575,28.98474
50,29.47499,29.51479
51,30.00439,30.045
52,30.53394,30.57536
53,31.06364,31.10586
54,31.59347,31.6365
55,32.12343,32.16727
56,32.65351,32.69816
57,33.18371,33.22916
58,33.71401,33.76027
59,34.24442,34.29149
60,34.77493,34.8228
61,35.30553,35.3542
62,35.83621,35.8857
63,36.36699,36.41728
64,36.89784,36.94894
65,37.42878,37.48068
66,37.95979,38.01249
67,38.49086,38.54438
68,39.02201,39.07633
69,39.55322,39.60834
70,40.0845,40.14042
71,40.61583,40.67256
72,41.14723,41.20476
73,41.67868,41.73702
74,42.21018,42.26932
75,42.74173,42.80168
76,43.27334,43.33409
77,43.80499,43.86655
78,44.33669,44.39906
79,44.86844,44.93161
80,45.40023,45.4642
81,45.93206,45.99683
82,46.46393,46.52951
83,46.99584,47.06222
84,47.52779,47.59498
85,48.05978,48.12777
86,48.5918,48.6606
87,49.12386,49.19346
88,49.65595,49.72636
89,50.18808,50.25929
90,50.72023,50.79225
91,51.25242,51.32524
92,51.78464,51.85827
93,52.31689,52.39132
94,52.84917,52.9244
95,53.38148,53.45751
96,53.91382,53.99065
97,54.44618,54.52382
98,54.97857,55.05701
99,55.51098,55.59023
100,56.04342,56.12347
101,56.57589,56.65674
102,57.10838,57.19004
103,57.64089,57.72335
104,58.17343,58.25669
105,58.70598,58.79005
106,59.23856,59.32344
107,59.77117,59.85684
108,60.30379,60.39027
109,60.83644,60.92372
110,61.3691,61.45719
111,61.90179,61.99068
112,62.43449,62.52419
113,62.96722,63.05772
114,63.49996,63.59126
115,64.03273,64.12483
116,64.56551,64.65842
117,65.09831,65.19202
118,65.63113,65.72564
119,66.16396,66.25928
120,66.69682,66.79294
121,67.22969,67.32661
122,67.76258,67.8603
123,68.29548,68.39401
124,68.8284,68.92774
125,69.36134,69.46148
126,69.89429,69.99523
127,70.42726,70.52901
128,70.96024,71.06279
129,71.49324,71.5966
130,72.02626,72.13042
131,72.55929,72.66425
132,73.09233,73.1981
133,73.62539,73.73196
134,74.15847,74.26584
135,74.69156,74.79973
136,75.22466,75.33364
137,75.75778,75.86756
138,76.29091,76.40149
139,76.82405,76.93544
140,77.35721,77.4694
141,77.89038,78.00337
142,78.42356,78.53736
143,78.95676,79.07136
144,79.48997,79.60538
145,80.0232,80.1394
146,80.55643,80.67344
147,81.08968,81.2075
148,81.62294,81.74156
149,82.15622,82.27564
150,82.6895,82.80973
151,83.2228,83.34383
152,83.75611,83.87795
153,84.28944,84.41207
154,84.82277,84.94621
155,85.35612,85.48036
156,85.88948,86.01452
157,86.42285,86.5487
158,86.95623,87.08288
159,87.48962,87.61708
160,88.02303,88.15129
161,88.55644,88.68551
162,89.08987,89.21974
163,89.62331,89.75398
164,90.15676,90.28823
165,90.69022,90.8225
166,91.22369,91.35677
167,91.75717,91.89106
168,92.29067,92.42535
169,92.82417,92.95966
170,93.35769,93.49398
171,93.89121,94.02831
172,94.42475,94.56265
173,94.9583,95.097
174,95.49185,95.63136
175,96.02542,96.16573
176,96.559,96.70011
177,97.09259,97.23451
178,97.62619,97.76891
179,98.1598,98.30332
180,98.69341,98.83774
181,99.22704,99.37218
182,99.76068,99.90662
183,100.29433,100.44107
184,100.82799,100.97554
185,101.36166,101.51001
186,101.89534,102.04449
187,102.42903,102.57898
188,102.96273,103.11349
189,103.49644,103.648
190,104.03015,104.18252
191,104.56388,104.71705
192,105.09762,105.25159
193,105.63137,105.78614
194,106.16512,106.3207
195,106.69889,106.85527
196,107.23266,107.38985
197,107.76645,107.92444
198,108.30024,108.45904
199,108.83405,108.99365
200,109.36786,109.52826
201,109.90168,110.06289
202,110.43552,110.59753
203,110.96936,111.13217
204,111.50321,111.66682
205,112.03707,112.20149
206,112.57094,112.73616
207,113.10481,113.27084
208,113.6387,113.80553
209,114.1726,114.34023
210,114.7065,114.87494
211,115.24042,115.40966
212,115.77434,115.94439
213,116.30827,116.47912
214,116.84221,117.01387
215,117.37616,117.54862
216,117.91012,118.08339
217,118.44409,118.61816
218,118.97807,119.15294
219,119.51205,119.68773
220,120.04605,120.22253
221,120.58005,120.75733
222,121.11406,121.29215
223,121.64808,121.82697
224,122.18211,122.36181
225,122.71615,122.89665
226,123.2502,123.4315
227,123.78426,123.96636
228,124.31832,124.50123
229,124.85239,125.03611
230,125.38648,125.57099
231,125.92057,126.10589
232,126.45467,126.64079
233,126.98877,127.1757
