502.259319,4.999e-95,0.01,0.048,37664.774,0.5,-0.02,NaN,NaN,NaN,NaN,0.0408,0.75,0,NaN,0.0077,0.5,0,0.0364,0.5,0.015687,NaN,NaN,2,6,2,4,2,2,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,51
502.28812,1.336e-54,0.01,0.05,18440.933,0.5,-0.02,NaN,NaN,NaN,NaN,0.0408,0.75,0,NaN,0.0077,0.5,0,0.0376,0.5,0.015687,NaN,NaN,4,8,2,4,2,2,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,51
510.314136,3.173e-62,0.01,0.049,22075.9953,0.5,-0.02,NaN,NaN,NaN,NaN,0.0408,0.75,0,NaN,0.0077,0.5,0,0.0375,0.5,0.015687,NaN,NaN,4,8,2,4,2,2,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,51
511.331467,3.337e-89,0.01,0.048,34909.3036,0.5,-0.02,NaN,NaN,NaN,NaN,0.0408,0.75,0,NaN,0.0077,0.5,0,0.0366,0.5,0.015687,NaN,NaN,2,6,2,4,2,2,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,51
511.400054,2.9e-39,0.01,0.051,11149.4829,0.5,-0.02,NaN,NaN,NaN,NaN,0.0408,0.75,0,NaN,0.0077,0.5,0,0.0382,0.5,0.015687,NaN,NaN,4,8,2,4,2,2,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,51
515.402567,1.681e-69,0.01,0.049,25543.5234,0.5,-0.02,NaN,NaN,NaN,NaN,0.0408,0.75,0,NaN,0.0077,0.5,0,0.0372,0.5,0.015687,NaN,NaN,3,8,2,4,2,2,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,51
516.197135,5.348e-83,0.01,0.048,31965.125,0.5,-0.02,NaN,NaN,NaN,NaN,0.0408,0.75,0,NaN,0.0077,0.5,0,0.037,0.5,0.015687,NaN,NaN,2,6,2,4,2,2,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,51
516.280692,1.842e-22,0.01,0.053,3156.3393,0.5,-0.02,NaN,NaN,NaN,NaN,0.0408,0.75,0,NaN,0.0077,0.5,0,0.0385,0.5,0.015687,NaN,NaN,4,8,2,4,2,2,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,51
517.435069,1.99e-76,0.01,0.048,28841.1956,0.5,-0.02,NaN,NaN,NaN,NaN,0.0408,0.75,0,NaN,0.0077,0.5,0,0.0371,0.5,0.015687,NaN,NaN,2,8,2,4,2,2,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,51
519.80017,4.716e-96,0.01,0.048,38167.0333,0.5,-0.02,NaN,NaN,NaN,NaN,0.0408,0.75,0,NaN,0.0077,0.5,0,0.0365,0.5,0.015687,NaN,NaN,2,6,2,4,2,2,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,51
