1,3.35665,6.90655,27.24569,6.71303
2,6.53857,13.46414,53.09456,13.07659
3,9.72241,20.02545,78.95855,19.44399
4,12.90678,26.58779,104.82667,25.81244
5,16.09139,33.15062,130.69679,32.18139
6,19.27616,39.71378,156.56819,38.55066
7,22.46106,46.27718,182.44058,44.92018
8,25.64607,52.84079,208.3138,51.2899
9,28.83116,59.4046,234.18777,57.65982
10,32.01634,65.96858,260.06245,64.0299
11,35.20161,72.53272,285.9378,70.40016
12,38.38696,79.09704,311.8138,76.77057
13,41.57238,85.66151,337.69043,83.14114
14,44.75788,92.22615,363.56769,89.51187
15,47.94346,98.79094,389.44556,95.88275
16,51.12912,105.35588,415.32404,102.25378
17,54.31484,111.92098,441.20314,108.62496
18,57.50065,118.48624,467.08283,114.99629
19,60.68653,125.05164,492.96313,121.36777
20,63.87248,131.6172,518.84402,127.7394
21,67.0585,138.18291,544.72551,134.11117
22,70.2446,144.74877,570.6076,140.48309
23,73.43078,151.31478,596.49028,146.85516
24,76.61702,157.88094,622.37356,153.22738
25,79.80334,164.44726,648.25743,159.59974
26,82.98973,171.01372,674.14189,165.97225
27,86.1762,177.58033,700.02694,172.3449
28,89.36274,184.1471,725.91258,178.7177
29,92.54935,190.71401,751.79882,185.09065
30,95.73604,197.28108,777.68564,191.46375
31,98.92279,203.8483,803.57306,197.83699
32,102.10963,210.41566,829.46108,204.21039
33,105.29654,216.98318,855.34969,210.58394
34,108.48352,223.55086,881.23891,216.95764
35,111.67058,230.11868,907.12875,223.33151
36,114.85773,236.68667,933.0192,229.70556
37,118.04496,243.25482,958.91029,236.07978
38,121.23227,249.82314,984.80204,242.45421
39,124.41969,256.39163,1010.6945,248.82885
40,127.60721,262.96031,1036.5876,255.20373
41,130.79484,269.52918,1062.4815,261.57888
42,133.9826,276.09825,1088.3763,267.95435
43,137.17051,282.66756,1114.2719,274.33017
44,140.35858,289.23711,1140.1685,280.7064
45,143.54684,295.80693,1166.0661,287.08311
46,146.73532,302.37705,1191.965,293.46037
47,149.92405,308.94751,1217.8651,299.83828
48,153.11307,315.51835,1243.7668,306.21695
49,156.30242,322.08962,1269.6701,312.59648
50,159.49216,328.66137,1295.5753,318.97702
51,162.68235,335.23366,1321.4826,325.35873
52,165.87305,341.80656,1347.3923,331.74176
53,169.06434,348.38016,1373.3047,338.12633
54,172.25629,354.95453,1399.2201,344.51263
55,175.44901,361.52978,1425.139,350.9009
56,178.6426,368.106,1451.0617,357.2914
57,181.83715,374.68333,1476.9887,363.6844
58,185.03281,381.26188,1502.9205,370.0802
59,188.22968,387.84178,1528.8576,376.47912
60,191.42792,394.4232,1554.8006,382.88151
61,194.62768,401.00628,1580.7501,389.28774
62,197.82912,407.5912,1606.7068,395.6982
63,201.03241,414.17813,1632.6714,402.11331
64,204.23774,420.76727,1658.6446,408.53351
65,207.4453,427.35883,1684.6273,414.95926
66,210.65528,433.95301,1710.6203,421.39105
67,213.86792,440.55005,1736.6244,427.82939
68,217.08344,447.15018,1762.6406,434.27481
69,220.30206,453.75364,1788.6699,440.72786
70,223.52405,460.3607,1814.7133,447.18912
71,226.74965,466.97163,1840.7718,453.65919
72,229.97913,473.5867,1866.8466,460.13869
73,233.21277,480.20621,1892.9387,466.62824
74,236.45085,486.83046,1919.0494,473.12851
75,239.69367,493.45975,1945.1798,479.64017
76,242.94153,500.09441,1971.3312,486.1639
77,246.19474,506.73476,1997.505,492.70043
78,249.45362,513.38114,2023.7023,499.25046
79,252.71851,520.03389,2049.9246,505.81475
80,255.98972,526.69337,2076.1733,512.39403
81,259.26762,533.35994,2102.4497,518.98908
82,262.55254,540.03396,2128.7554,525.60068
83,265.84484,546.71582,2155.0918,532.22961
84,269.14488,553.40589,2181.4603,538.87669
85,272.45304,560.10457,2207.8625,545.54271
86,275.76967,566.81224,2234.3,552.2285
87,279.09516,573.5293,2260.7743,558.93489
88,282.4299,580.25617,2287.2871,565.66273
89,285.77426,586.99325,2313.8398,572.41284
90,289.12864,593.74096,2340.4342,579.18609
91,292.49343,600.49971,2367.0719,585.98333
92,295.86902,607.26993,2393.7545,592.80543
93,299.25583,614.05205,2420.4838,599.65324
94,302.65424,620.84649,2447.2613,606.52765
95,306.06468,627.65369,2474.0889,613.42952
96,309.48753,634.47409,2500.9682,620.35972
97,312.92322,641.30811,2527.9009,627.31915
98,316.37215,648.15621,2554.8888,634.30867
99,319.83474,655.01882,2581.9336,641.32917
100,323.31139,661.8964,2609.037,648.38153
101,326.80253,668.78938,2636.2008,655.46662
102,330.30857,675.6982,2663.4268,662.58534
103,333.82991,682.62333,2690.7166,669.73856
104,337.36699,689.56521,2718.0722,676.92715
105,340.9202,696.52428,2745.4951,684.152
106,344.48998,703.501,2772.9872,691.41398
107,348.07672,710.49582,2800.5502,698.71397
108,351.68085,717.50918,2828.186,706.05283
109,355.30278,724.54154,2855.8962,713.43143
110,358.94291,731.59334,2883.6827,720.85064
111,362.60167,738.66503,2911.5471,728.31131
112,366.27946,745.75707,2939.4913,735.81431
113,369.9767,752.8699,2967.5171,743.36049
114,373.69378,760.00396,2995.626,750.95069
115,377.43111,767.15971,3023.82,758.58577
116,381.18911,774.33759,3052.1008,766.26657
117,384.96816,781.53803,3080.47,773.99392
118,388.76869,788.76149,3108.9295,781.76866
119,392.59107,796.0084,3137.4809,789.59161
120,396.43571,803.27921,3166.126,797.4636
121,400.30301,810.57435,3194.8665,805.38544
122,404.19336,817.89426,3223.7041,813.35795
123,408.10715,825.23937,3252.6406,821.38194
